Timestamp,Pre_PRBS_Tank_Temp,Cold_Valve_%,Hot_Valve_%,Flow_Rate,Mixed_Temperature,Is_Settling
2025-06-18 17:29:42,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.2298654133732105,46.15506193268027,0
2025-06-18 17:29:43,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.263100070192571,46.05300581186092,0
2025-06-18 17:29:43,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.2374187444685205,46.1251139009293,0
2025-06-18 17:29:44,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.287270729697561,46.02524547681231,0
2025-06-18 17:29:45,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.264610736411633,46.11891485944993,0
2025-06-18 17:29:45,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.288781395916624,46.05112718803508,0
2025-06-18 17:29:46,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.296334727011933,46.02834498534216,0
2025-06-18 17:29:46,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.241950743125706,46.16894972079195,0
2025-06-18 17:29:47,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.232886745811335,46.221298329100755,0
2025-06-18 17:29:47,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.2706534012878805,46.108780642401065,0
2025-06-18 17:29:48,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.266121402630695,46.11121381149704,0
2025-06-18 17:29:48,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.269142735068819,46.11579446526092,0
2025-06-18 17:29:49,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.281228064821314,46.03386990534677,0
2025-06-18 17:29:50,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.2782067323831905,46.066413971324366,0
2025-06-18 17:29:50,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.371868037965026,45.82761311058964,0
2025-06-18 17:29:51,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.44891201513718,45.56812127609629,0
2025-06-18 17:29:51,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.386974700155644,45.747362070031585,0
2025-06-18 17:29:52,63.41286212,33.32162112,13.321474280586607,9.485150610179826,4.303888058107242,46.00531624637229,0
2025-06-18 17:29:53,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,4.303888058107242,45.93845877176521,1
2025-06-18 17:29:53,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,4.494232001709037,45.48839735378449,1
2025-06-18 17:29:54,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,7.171132541886654,40.76727466102832,1
2025-06-18 17:29:54,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.56396679586169,39.33159481694063,1
2025-06-18 17:29:55,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.890270699179052,39.008105999051466,1
2025-06-18 17:29:55,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.04435865352336,38.91601216125337,1
2025-06-18 17:29:56,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.06701864680929,38.884501977685105,1
2025-06-18 17:29:57,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.91444135868404,38.98694202839845,1
2025-06-18 17:29:57,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.955229346598713,38.979587924746916,1
2025-06-18 17:29:58,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.038315988647113,38.93226131587212,1
2025-06-18 17:29:58,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.840418713950012,39.044402678259644,1
2025-06-18 17:29:59,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.932569353312784,38.98147054323349,1
2025-06-18 17:29:59,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.09118930631428,38.874374665607625,1
2025-06-18 17:30:00,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.175786614581744,38.81470110302118,1
2025-06-18 17:30:01,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.166722617267373,38.76096697108012,1
2025-06-18 17:30:01,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.168233283486435,38.79163255174034,1
2025-06-18 17:30:02,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.153126621295815,38.80495229390845,1
2025-06-18 17:30:02,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.99450666829432,38.80263956506406,1
2025-06-18 17:30:03,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.991485335856197,38.96752393021178,0
2025-06-18 17:30:03,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.08212530899991,38.968464656936206,0
2025-06-18 17:30:04,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.116870632038331,38.97463523906878,0
2025-06-18 17:30:04,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.068529313028352,38.987021570497966,0
2025-06-18 17:30:05,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.873653370769372,39.114028678782915,0
2025-06-18 17:30:06,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.921994689779352,39.06200979695466,0
2025-06-18 17:30:06,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.96882534257027,38.97257318351022,0
2025-06-18 17:30:07,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.219595934934539,38.80848317780617,0
2025-06-18 17:30:07,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.085146641438033,38.86799302360942,0
2025-06-18 17:30:08,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.83890804773095,39.0572831358015,0
2025-06-18 17:30:08,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.923505355998413,38.98748650609433,0
2025-06-18 17:30:09,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.06701864680929,38.91052110909435,0
2025-06-18 17:30:10,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.060975981933042,38.85326257298901,0
2025-06-18 17:30:10,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.91293069246498,38.79989794702909,0
2025-06-18 17:30:11,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.923505355998413,38.95313177846309,0
2025-06-18 17:30:11,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.979400006103702,38.94751395423652,0
2025-06-18 17:30:12,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.122913296914579,38.87346659104931,0
2025-06-18 17:30:13,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.056443983275857,38.93676977212053,0
2025-06-18 17:30:13,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.116870632038331,38.883414507039944,0
2025-06-18 17:30:14,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.912930692464979,39.03828860613828,0
2025-06-18 17:30:14,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.952208014160588,38.9982269174044,0
2025-06-18 17:30:15,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.029251991332742,38.96012992686985,0
2025-06-18 17:30:15,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.983932004760888,38.976771937740025,0
2025-06-18 17:30:16,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.979400006103702,38.980846892486475,0
2025-06-18 17:30:17,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.045869319742424,38.931120798948385,0
2025-06-18 17:30:17,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.063997314371166,38.8940086834509,0
2025-06-18 17:30:18,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.900845362712484,38.87694034648788,0
2025-06-18 17:30:18,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.125934629352702,38.822132085745764,0
2025-06-18 17:30:19,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.08363597521897,38.883576887441556,0
2025-06-18 17:30:19,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.932569353312784,38.96890928760028,0
2025-06-18 17:30:20,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.038315988647115,38.92615129079446,0
2025-06-18 17:30:20,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.029251991332742,38.91935185979316,0
2025-06-18 17:30:21,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.996017334513382,38.917874568635405,0
2025-06-18 17:30:22,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.854014709921568,39.02268020265771,0
2025-06-18 17:30:22,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.76790673543504,39.09894185209715,0
2025-06-18 17:30:23,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.045869319742424,38.87664374746602,0
2025-06-18 17:30:23,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.05946531571398,38.840053947118385,0
2025-06-18 17:30:24,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.967314676351206,38.852938014755416,0
2025-06-18 17:30:25,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.911420026245917,38.90537941651545,0
2025-06-18 17:30:25,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.958250679036837,38.901403391134046,0
2025-06-18 17:30:26,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.870632038331248,38.929226270726,0
2025-06-18 17:30:26,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.778481398968474,38.927755814486865,0
2025-06-18 17:30:27,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.166722617267371,38.86986631367618,0
2025-06-18 17:30:27,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.163701284829248,38.85850292082225,0
2025-06-18 17:30:28,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.014145329142124,38.959222661293964,0
2025-06-18 17:30:29,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.952208014160588,38.989274274745036,0
2025-06-18 17:30:29,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.026230658894619,38.92794199673693,0
2025-06-18 17:30:30,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.18031861323893,38.767908536698,0
2025-06-18 17:30:30,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.092699972533342,38.84327374783664,0
2025-06-18 17:30:31,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.012634662923062,38.84786813017574,0
2025-06-18 17:30:31,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.854014709921568,38.96466037372815,0
2025-06-18 17:30:32,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.838908047730948,39.03896473347732,0
2025-06-18 17:30:32,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.009613330484939,38.92626688777721,0
2025-06-18 17:30:33,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.142551957762382,38.8142669242549,0
2025-06-18 17:30:34,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,9.178807947019868,38.80249057072934,0
2025-06-18 17:30:34,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.949186681722464,38.90071449263757,0
2025-06-18 17:30:35,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.831354716635639,38.91703221320286,0
2025-06-18 17:30:35,63.293229600000004,32.95295764,21.48002299342111,9.774286626020956,8.999038666951506,38.96099605137165,0
2025-06-18 17:30:36,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,9.045869319742424,38.92072860752565,1
2025-06-18 17:30:37,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,9.071550645466475,38.878411303717975,1
2025-06-18 17:30:37,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,6.0200048829615165,38.823938951626104,1
2025-06-18 17:30:38,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,4.075777459028901,38.645716195523285,1
2025-06-18 17:30:38,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.5168309579760124,38.896684066625944,1
2025-06-18 17:30:39,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.3113803521835994,39.11193733493201,1
2025-06-18 17:30:39,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.3098696859645376,39.14108314804611,1
2025-06-18 17:30:40,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.2796563615833003,39.217212782350984,1
2025-06-18 17:30:41,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.3521683400982694,39.14425274799857,1
2025-06-18 17:30:41,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.4080629902035584,39.04125553630126,1
2025-06-18 17:30:42,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.3400830103457744,39.2126981357957,1
2025-06-18 17:30:42,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.2796563615833003,39.569937480193744,1
2025-06-18 17:30:43,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.326487014374218,39.42767168084925,1
2025-06-18 17:30:43,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.346125675222022,39.25341667736415,1
2025-06-18 17:30:44,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.3431043427838985,39.20692174138485,1
2025-06-18 17:30:44,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.329508346812342,39.24740546419328,1
2025-06-18 17:30:45,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.340083010345775,39.172770938221134,1
2025-06-18 17:30:46,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.2645496993926817,39.26758863117106,1
2025-06-18 17:30:46,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.2569963682973726,39.3106644165667,0
2025-06-18 17:30:47,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.2766350291451767,39.3078869438626,0
2025-06-18 17:30:47,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.323465681936094,39.24414776612828,0
2025-06-18 17:30:48,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.323465681936094,39.288661495345124,0
2025-06-18 17:30:48,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.3325296792504657,39.23964800359134,0
2025-06-18 17:30:49,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.36878566850795,39.30188076590063,0
2025-06-18 17:30:50,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.3521683400982694,39.299748287642416,0
2025-06-18 17:30:50,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.2841883602404858,39.38667857725519,0
2025-06-18 17:30:51,63.56911684000001,32.769846640000004,12.538448501622895,5.588769252128011,3.275124362926115,39.29523460487031,0
2025-06-18 17:30:51,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,3.160313730277413,39.43568106997588,1
2025-06-18 17:30:52,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,3.2464217047639394,39.634940752022494,1
2025-06-18 17:30:52,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,3.7268135624256113,42.781862280781525,1
2025-06-18 17:30:53,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.169438764610736,44.80120531579506,1
2025-06-18 17:30:54,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.2540360728782005,45.27985750750095,1
2025-06-18 17:30:54,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.272164067506943,45.55230151132413,1
2025-06-18 17:30:55,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.3023773918881805,45.454082770741266,1
2025-06-18 17:30:55,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.400570696127201,45.18674372663537,1
2025-06-18 17:30:56,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.42474135563219,45.114487989639336,1
2025-06-18 17:30:56,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.337122714926603,45.364338148072825,1
2025-06-18 17:30:57,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.341654713583789,45.35520711169021,1
2025-06-18 17:30:58,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.299356059450057,45.452372715906975,1
2025-06-18 17:30:58,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.349208044679098,45.35925387991574,1
2025-06-18 17:30:59,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.308420056764428,45.455065333994064,1
2025-06-18 17:30:59,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.335612048707541,45.38165780974074,1
2025-06-18 17:31:00,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.291802728354747,45.47505590314317,1
2025-06-18 17:31:00,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.3023773918881805,45.40663078954855,1
2025-06-18 17:31:01,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.397549363689078,45.137082643618044,1
2025-06-18 17:31:02,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.386974700155644,45.15747225351612,0
2025-06-18 17:31:02,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.338633381145665,45.330839590598636,0
2025-06-18 17:31:03,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.30993072298349,45.40159862613201,0
2025-06-18 17:31:03,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.30993072298349,45.34547624921077,0
2025-06-18 17:31:04,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.306909390545366,45.36666655256293,0
2025-06-18 17:31:04,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.297845393230994,45.36389726158071,0
2025-06-18 17:31:05,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.314462721640675,45.29361320701742,0
2025-06-18 17:31:06,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.312952055421613,45.29499478524752,0
2025-06-18 17:31:06,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.3023773918881805,45.36177802442318,0
2025-06-18 17:31:07,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.2132480849635305,45.63975698734272,0
2025-06-18 17:31:07,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.249504074221015,45.480241858723566,0
2025-06-18 17:31:08,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.2298654133732105,45.58325685320807,0
2025-06-18 17:31:08,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.2223120822779014,45.58836786353568,0
2025-06-18 17:31:09,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.284249397259438,45.406586406627035,0
2025-06-18 17:31:10,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.291802728354747,45.429000360673285,0
2025-06-18 17:31:10,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.323526718955046,45.383470693513566,0
2025-06-18 17:31:11,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.389996032593768,45.23226619822636,0
2025-06-18 17:31:11,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.249504074221015,45.66294840451379,0
2025-06-18 17:31:12,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.263100070192571,45.57892178634405,0
2025-06-18 17:31:12,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.322016052735984,45.39822230541588,0
2025-06-18 17:31:13,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.331080050050355,45.394703952589836,0
2025-06-18 17:31:14,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.315973387859737,45.47299697217707,0
2025-06-18 17:31:14,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.335612048707541,45.38617837584516,0
2025-06-18 17:31:15,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.3507187108981595,45.315076261125114,0
2025-06-18 17:31:15,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.329569383831293,45.4239556987415,0
2025-06-18 17:31:16,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.328058717612231,45.42598554990331,0
2025-06-18 17:31:16,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.308420056764428,45.45971544597151,0
2025-06-18 17:31:17,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.352229377117221,45.30381852919163,0
2025-06-18 17:31:18,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.341654713583789,45.36794970041643,0
2025-06-18 17:31:18,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.332590716269418,45.40487254197852,0
2025-06-18 17:31:19,63.67410048000001,32.821117720000004,12.449628973872926,9.302189426610992,4.314462721640675,45.475780441635045,0
2025-06-18 17:31:19,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,4.276696066164129,45.551710238440364,1
2025-06-18 17:31:20,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,4.323526718955046,45.4784734404296,1
2025-06-18 17:31:20,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,6.507950071718497,40.96322512651078,1
2025-06-18 17:31:21,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.008041627246925,39.07545763425267,1
2025-06-18 17:31:22,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.350962858973968,38.74089627890657,1
2025-06-18 17:31:22,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.642521439252906,38.48120707689088,1
2025-06-18 17:31:23,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.634968108157597,38.48114151779089,1
2025-06-18 17:31:23,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.588137455366681,38.52947618544407,1
2025-06-18 17:31:24,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.574541459395123,38.59674578018412,1
2025-06-18 17:31:24,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.748268074587237,38.464551731268145,1
2025-06-18 17:31:25,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.654606769005401,38.52035026989181,1
2025-06-18 17:31:26,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.728629413739434,38.47346294299294,1
2025-06-18 17:31:26,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.760353404339732,38.42201093327412,1
2025-06-18 17:31:27,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.644032105471968,38.50402040657309,1
2025-06-18 17:31:27,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.53828547013764,38.6063868698097,1
2025-06-18 17:31:28,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.642521439252906,38.51597928286846,1
2025-06-18 17:31:28,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.684820093386639,38.46088853082172,1
2025-06-18 17:31:29,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.829844050416579,38.35372526402415,1
2025-06-18 17:31:30,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.84797204504532,38.337755370705516,0
2025-06-18 17:31:30,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.687841425824763,38.45894164657524,0
2025-06-18 17:31:31,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.633457441938535,38.48590113316053,0
2025-06-18 17:31:31,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.48239082003235,38.60689919473631,0
2025-06-18 17:31:32,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.568498794518876,38.538996730241344,0
2025-06-18 17:31:32,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.624393444624165,38.58052199754881,0
2025-06-18 17:31:33,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.541306802575763,38.61533314113262,0
2025-06-18 17:31:34,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.696905423139134,38.544782718848104,0
2025-06-18 17:31:34,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.533753471480452,38.624975969191574,0
2025-06-18 17:31:35,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.76790673543504,38.45491274395839,0
2025-06-18 17:31:35,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.560945463423566,38.571825465065594,0
2025-06-18 17:31:36,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.424985503708,38.67251569291735,0
2025-06-18 17:31:36,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.529221472823268,38.594215122501815,0
2025-06-18 17:31:37,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.440092165898617,38.67576447289777,0
2025-06-18 17:31:38,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.570009460737937,38.599828456344945,0
2025-06-18 17:31:38,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.598712118900114,38.564895870331554,0
2025-06-18 17:31:39,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.698416089358195,38.49468389593815,0
2025-06-18 17:31:39,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.773949400311288,38.4107663755333,0
2025-06-18 17:31:40,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.79963072603534,38.394446112476984,0
2025-06-18 17:31:40,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.529221472823266,38.601923124804244,0
2025-06-18 17:31:41,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.44160283211768,38.682610058246134,0
2025-06-18 17:31:42,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.505050813318277,38.589557849038286,0
2025-06-18 17:31:42,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.520157475508896,38.57335758293025,0
2025-06-18 17:31:43,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.53073213904233,38.57129210730773,0
2025-06-18 17:31:43,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.488433484908597,38.62861088313987,0
2025-06-18 17:31:44,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.566988128299814,38.60286524969223,0
2025-06-18 17:31:44,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.708990752891628,38.501183883269974,0
2025-06-18 17:31:45,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.67726676229133,38.51253616223723,0
2025-06-18 17:31:46,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.577562791833246,38.572218644763424,0
2025-06-18 17:31:46,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.582094790490432,38.57697923450913,0
2025-06-18 17:31:47,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.54734946745201,38.58261007885578,0
2025-06-18 17:31:47,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.53224280526139,38.635470783591096,0
2025-06-18 17:31:48,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.503540147099216,38.63851829818481,0
2025-06-18 17:31:48,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.641010773033845,38.51409590506478,0
2025-06-18 17:31:49,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.625904110843226,38.51721455766205,0
2025-06-18 17:31:50,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.453688161870174,38.62147037389625,0
2025-06-18 17:31:50,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.483901486251412,38.616494791724314,0
2025-06-18 17:31:51,63.80349892000001,32.8723888,21.104612686758472,9.331135585974552,8.5397961363567,38.610913703407775,0
